date,ccy,term,rate,direction,pnl,close_date
2020-10-01,eur,8Y1Y,-0.1160506526053145,-1,1164.1968608322936,2020-11-02
2020-10-01,eur,7Y2Y,-0.17199915284848988,-1,-2175.8779956445596,2020-11-02
2020-10-01,eur,1Y3Y,-0.6434880251968162,1,-11138.448483196727,2020-11-02
2020-10-01,eur,1Y2Y,-0.6617373650299578,1,-10302.04556004255,2020-11-02
2020-10-01,eur,1Y1Y,-0.6685367043035724,1,-9173.649476872824,2020-11-02
2020-11-02,eur,7Y1Y,-0.2078081974854776,-1,-16186.915852029028,2020-12-01
2020-11-02,eur,6Y2Y,-0.26274312879113587,-1,-15942.302772043462,2020-12-01
2020-11-02,eur,4Y4Y,-0.3688371301921422,-1,-19971.947075298092,2020-12-01
2020-11-02,eur,1Y3Y,-0.6644755833425786,1,35244.134873581635,2020-12-01
2020-11-02,eur,1Y2Y,-0.6822763630138793,1,32071.89499180907,2020-12-01
2020-11-02,eur,1Y1Y,-0.6897482351129667,1,31403.076903000652,2020-12-01
2020-12-01,eur,8Y1Y,-0.047548862236963065,-1,58370.47805772277,2021-01-04
2020-12-01,eur,7Y2Y,-0.10663897970164396,-1,57652.094896314076,2021-01-04
2020-12-01,eur,7Y1Y,-0.1659189667803333,-1,56808.13491189424,2021-01-04
2020-12-01,eur,1Y3Y,-0.5919858873943319,1,-21999.980440910782,2021-01-04
2020-12-01,eur,1Y2Y,-0.6179053805090244,1,-16223.42155227785,2021-01-04
2020-12-01,eur,1Y1Y,-0.6298658957461825,1,-16538.78699948197,2021-01-04
2021-01-04,eur,8Y1Y,-0.1543749044094472,-1,-93804.8591038592,2021-02-01
2021-01-04,eur,8Y2Y,-0.09956118693772213,-1,-94126.29753793112,2021-02-01
2021-01-04,eur,9Y1Y,-0.04507092149096414,-1,-94498.83644034699,2021-02-01
2021-01-04,eur,1Y3Y,-0.6348579414134907,1,29053.34863607767,2021-02-01
2021-01-04,eur,1Y2Y,-0.6498307280679484,1,21878.5012258067,2021-02-01
2021-01-04,eur,1Y1Y,-0.6667701590689625,1,18503.788857154814,2021-02-01
2021-02-01,eur,7Y1Y,-0.07486166287332803,-1,-103354.92634254687,2021-03-01
2021-02-01,eur,7Y2Y,-0.016413048729917033,-1,-104642.50160468921,2021-03-01
2021-02-01,eur,5Y4Y,-0.13336580572334913,-1,-94763.83916410663,2021-03-01
2021-02-01,eur,1Y3Y,-0.5740737272680527,1,24082.66646482199,2021-03-01
2021-02-01,eur,1Y2Y,-0.6044673781788401,1,18190.764722625874,2021-03-01
2021-02-01,eur,1Y1Y,-0.6318782967230219,1,15769.503530413176,2021-03-01
2021-03-01,eur,5Y1Y,-0.13932848683371923,-1,-27765.462967840176,2021-04-01
2021-03-01,eur,4Y2Y,-0.21476245751809395,-1,-20240.46995781209,2021-04-01
2021-03-01,eur,5Y2Y,-0.06829918225590353,-1,-29879.69499864978,2021-04-01
2021-03-01,eur,1Y3Y,-0.5215227335575066,1,1756.8719868575888,2021-04-01
2021-03-01,eur,1Y2Y,-0.5655355370377485,1,-1401.3180034014306,2021-04-01
2021-03-01,eur,1Y1Y,-0.6019206875271823,1,-147.3049569400975,2021-04-01
2021-04-01,eur,7Y1Y,0.27141263919915665,-1,-46115.75425965167,2021-05-03
2021-04-01,eur,5Y1Y,-0.06871662286458564,-1,-52641.797286763394,2021-05-03
2021-04-01,eur,5Y3Y,0.0933621525770487,-1,-51995.81640962838,2021-05-03
2021-04-01,eur,1Y3Y,-0.5132028462185237,1,29975.535891009822,2021-05-03
2021-04-01,eur,1Y2Y,-0.5660574715452431,1,23651.700326067672,2021-05-03
2021-04-01,eur,1Y1Y,-0.6048614291046907,1,12361.225473985327,2021-05-03
2021-05-03,eur,5Y1Y,0.05280539434167461,-1,22215.655616982334,2021-06-01
2021-05-03,eur,4Y2Y,-0.04002524124490145,-1,19941.170985955894,2021-06-01
2021-05-03,eur,4Y1Y,-0.1332225044462549,-1,17724.521876961233,2021-06-01
2021-05-03,eur,1Y3Y,-0.4454174847012734,1,471.99421486543434,2021-06-01
2021-05-03,eur,1Y2Y,-0.5127041824816131,1,3626.5448913420096,2021-06-01
2021-05-03,eur,1Y1Y,-0.5789941333878494,1,10212.579460839532,2021-06-01
2021-06-01,eur,5Y1Y,0.023096694992815577,-1,12890.89807836353,2021-07-01
2021-06-01,eur,5Y2Y,0.10540610410411454,-1,16738.710748342204,2021-07-01
2021-06-01,eur,4Y2Y,-0.06593197985934307,-1,9012.096506054766,2021-07-01
2021-06-01,eur,1Y3Y,-0.43737960215300126,1,5072.229117616816,2021-07-01
2021-06-01,eur,1Y2Y,-0.5002754262364961,1,7347.371059717056,2021-07-01
2021-06-01,eur,1Y1Y,-0.5570338665695459,1,6487.192773777128,2021-07-01
2021-07-01,eur,5Y1Y,0.011241925414201168,-1,142964.085420597,2021-08-02
2021-07-01,eur,4Y2Y,-0.07069033159439848,-1,135678.98857220216,2021-08-02
2021-07-01,eur,5Y2Y,0.08508980035123409,-1,149151.26981332217,2021-08-02
2021-07-01,eur,1Y3Y,-0.4200370529640721,1,-65549.48200538124,2021-08-02
2021-07-01,eur,1Y2Y,-0.47975466467093597,1,-48311.096701999515,2021-08-02
2021-07-01,eur,1Y1Y,-0.5411308141271527,1,-29179.69811166954,2021-08-02
2021-08-02,eur,9Y1Y,0.28532179148762465,-1,-40660.01916467569,2021-09-01
2021-08-02,eur,7Y1Y,0.028366396750405504,-1,-34675.629696193224,2021-09-01
2021-08-02,eur,6Y2Y,-0.056994132164828945,-1,-41355.84055334546,2021-09-01
2021-08-02,eur,1Y3Y,-0.5481134463388116,1,24591.459583707565,2021-09-01
2021-08-02,eur,1Y2Y,-0.574020464527683,1,18352.522515015957,2021-09-01
2021-08-02,eur,1Y1Y,-0.5999391846507719,1,14626.790518954269,2021-09-01
2021-09-01,eur,6Y1Y,-0.03364723073256516,-1,-104815.66027460332,2021-10-01
2021-09-01,eur,6Y2Y,0.03794437702885879,-1,-106994.5070948655,2021-10-01
2021-09-01,eur,6Y3Y,0.10602286572103597,-1,-106836.59184612182,2021-10-01
2021-09-01,eur,1Y3Y,-0.4948883302652481,1,47202.035021436684,2021-10-01
2021-09-01,eur,1Y2Y,-0.5346381857089153,1,32301.84069403022,2021-10-01
2021-09-01,eur,1Y1Y,-0.5719999999987102,1,19819.22971983552,2021-10-01
2021-10-01,eur,7Y1Y,0.3422113300668007,-1,8771.031139798046,2021-11-01
2021-10-01,eur,4Y1Y,-0.10149722966440045,-1,-53016.54445599378,2021-11-01
2021-10-01,eur,6Y2Y,0.2645419278814496,-1,-1225.1461631888617,2021-11-01
2021-10-01,eur,1Y3Y,-0.39190824358763415,1,132769.64202085746,2021-11-01
2021-10-01,eur,1Y2Y,-0.4634299536244999,1,145958.93229541302,2021-11-01
2021-10-01,eur,1Y1Y,-0.530585476991218,1,147997.4797959167,2021-11-01
2021-11-01,eur,1Y1Y,-0.20633806750061554,-1,104840.87383823293,2021-12-01
2021-11-01,eur,1Y2Y,-0.15699788844121418,-1,80979.42101757163,2021-12-01
2021-11-01,eur,1Y3Y,-0.1145868911284836,-1,79043.61293481862,2021-12-01
2021-11-01,eur,2Y3Y,-0.043537340560708876,1,-71726.32962214742,2021-12-01
2021-11-01,eur,4Y1Y,0.007942280869601907,1,-83147.83070646694,2021-12-01
2021-11-01,eur,2Y1Y,-0.10784644561801861,1,-57396.49662926832,2021-12-01
2021-12-01,eur,1Y1Y,-0.4023144650625323,-1,-69177.33409021534,2022-01-03
2021-12-01,eur,1Y2Y,-0.3061571133127698,-1,-73948.16045222183,2022-01-03
2021-12-01,eur,8Y1Y,0.31288735880018875,-1,-102370.28653024918,2022-01-03
2021-12-01,eur,3Y1Y,-0.17694427523168677,1,93021.06265973704,2022-01-03
2021-12-01,eur,3Y2Y,-0.16663586006283002,1,102987.23724282788,2022-01-03
2021-12-01,eur,4Y1Y,-0.15662251804966046,1,113243.54168422338,2022-01-03
2022-01-03,eur,1Y1Y,-0.24036199980948825,-1,-102897.48639946149,2022-02-01
2022-01-03,eur,1Y2Y,-0.14103081232953085,-1,-120859.51878462723,2022-02-01
2022-01-03,eur,9Y1Y,0.6879329253459955,-1,8885.376002568335,2022-02-01
2022-01-03,eur,3Y3Y,0.07115296091541475,1,106194.70810463058,2022-02-01
2022-01-03,eur,3Y1Y,0.013814784009085297,1,128800.59279153141,2022-02-01
2022-01-03,eur,5Y1Y,0.1255203852894273,1,90676.26282293347,2022-02-01
2022-02-01,eur,1Y1Y,-0.0030047866799980667,-1,28700.276080656604,2022-03-01
2022-02-01,eur,1Y2Y,0.12143063357599763,-1,31575.525730453413,2022-03-01
2022-02-01,eur,1Y3Y,0.17178633081704114,-1,8135.9455495931825,2022-03-01
2022-02-01,eur,4Y2Y,0.2910699971306477,1,67272.53385364942,2022-03-01
2022-02-01,eur,3Y2Y,0.2729658821056221,1,46887.87688094981,2022-03-01
2022-02-01,eur,4Y1Y,0.27223306446402096,1,54513.36119740172,2022-03-01
2022-03-01,eur,1Y1Y,-0.028717981542595434,-1,-445028.5934855241,2022-04-01
2022-03-01,eur,1Y2Y,0.0783319050272179,-1,-447161.688251626,2022-04-01
2022-03-01,eur,1Y3Y,0.17406555247467026,-1,-404555.7815813213,2022-04-01
2022-03-01,eur,4Y3Y,0.48882006067642997,1,246230.54771939447,2022-04-01
2022-03-01,eur,4Y2Y,0.43045283130441336,1,263771.7080778635,2022-04-01
2022-03-01,eur,4Y1Y,0.3827750533242876,1,283413.5628950729,2022-04-01
2022-04-01,eur,1Y1Y,0.9281411322675591,-1,-200261.03802468238,2022-05-02
2022-04-01,eur,1Y2Y,1.0060477405058341,-1,-188446.2651266573,2022-05-02
2022-04-01,eur,1Y3Y,1.0029891154221175,-1,-195103.31650586496,2022-05-02
2022-04-01,eur,4Y1Y,0.9453022789573811,1,236308.72468604794,2022-05-02
2022-04-01,eur,3Y2Y,0.9715911049342079,1,222183.29189326646,2022-05-02
2022-04-01,eur,3Y1Y,0.9976303460421468,1,208218.7148241607,2022-05-02
2022-05-02,eur,1Y1Y,1.3774057535342634,-1,-51424.73619969623,2022-06-01
2022-05-02,eur,1Y2Y,1.404939017877248,-1,-52235.065932280115,2022-06-01
2022-05-02,eur,8Y1Y,1.9553549929592817,-1,-65551.93777446977,2022-06-01
2022-05-02,eur,2Y3Y,1.4212848285580049,1,76768.69078932358,2022-06-01
2022-05-02,eur,2Y2Y,1.4226809010615256,1,62161.92077888206,2022-06-01
2022-05-02,eur,2Y1Y,1.4329509959033382,1,53206.10656811075,2022-06-01
2022-06-01,eur,1Y1Y,1.5071147572420813,-1,42228.92686915958,2022-07-01
2022-06-01,eur,7Y1Y,1.9651803730274517,-1,-131353.11451964005,2022-07-01
2022-06-01,eur,7Y2Y,2.030263934907447,-1,-135858.87347616744,2022-07-01
2022-06-01,eur,2Y3Y,1.5762949968372797,1,40573.76509821098,2022-07-01
2022-06-01,eur,2Y2Y,1.5459538296418471,1,7469.490525096822,2022-07-01
2022-06-01,eur,2Y1Y,1.5351672923768924,1,-22311.827788917937,2022-07-01
2022-07-01,eur,1Y1Y,1.451382199512199,-1,230032.8717594234,2022-08-01
2022-07-01,eur,4Y1Y,1.8753313782909695,-1,282387.6288008792,2022-08-01
2022-07-01,eur,3Y2Y,1.7594163287636437,-1,269027.8250775885,2022-08-01
2022-07-01,eur,5Y1Y,1.9563566881093035,1,-254887.7425864582,2022-08-01
2022-07-01,eur,2Y2Y,1.5670246760965176,1,-249282.13971429368,2022-08-01
2022-07-01,eur,2Y1Y,1.4896760346686215,1,-243239.93316803913,2022-08-01
2022-08-01,eur,4Y1Y,1.326200970311344,-1,-354543.0505689492,2022-09-01
2022-08-01,eur,7Y1Y,1.6926640594778315,-1,-308339.2109254334,2022-09-01
2022-08-01,eur,3Y2Y,1.2349757307691807,-1,-384804.7536430488,2022-09-01
2022-08-01,eur,1Y1Y,0.9960017937556,1,579533.3423073321,2022-09-01
2022-08-01,eur,1Y2Y,1.0002771730602324,1,526485.5727723157,2022-09-01
2022-08-01,eur,2Y1Y,1.0046082233750586,1,471989.2513061678,2022-09-01
2022-09-01,eur,9Y1Y,2.569722244862659,-1,-180762.88569524456,2022-10-03
2022-09-01,eur,8Y2Y,2.4985498865422993,-1,-192586.10052826095,2022-10-03
2022-09-01,eur,7Y3Y,2.4375879772572553,-1,-204042.69268621376,2022-10-03
2022-09-01,eur,2Y1Y,1.9368896448412831,1,252934.8610466552,2022-10-03
2022-09-01,eur,1Y2Y,2.039100168631179,1,255668.9567043535,2022-10-03
2022-09-01,eur,1Y1Y,2.1386879127225824,1,258262.92176469657,2022-10-03
2022-10-03,eur,3Y1Y,2.555984152337308,-1,-24946.88739757622,2022-11-01
2022-10-03,eur,9Y1Y,2.9394028624385697,-1,-74447.6153115925,2022-11-01
2022-10-03,eur,3Y2Y,2.5824753568482883,-1,-19797.44781669779,2022-11-01
2022-10-03,eur,2Y1Y,2.429718301079841,1,95154.55023028774,2022-11-01
2022-10-03,eur,1Y2Y,2.533472690865067,1,86900.50238293834,2022-11-01
2022-10-03,eur,1Y1Y,2.6344414131821696,1,79027.05920729236,2022-11-01
2022-11-01,eur,9Y1Y,3.09969378122601,-1,299907.0106577408,2022-12-01
2022-11-01,eur,8Y2Y,3.028933774664312,-1,286206.3997183981,2022-12-01
2022-11-01,eur,8Y1Y,2.9611636083214212,-1,273633.106175625,2022-12-01
2022-11-01,eur,2Y1Y,2.609705832159538,1,-238869.76122931004,2022-12-01
2022-11-01,eur,1Y2Y,2.6968580771252966,1,-179532.15740907466,2022-12-01
2022-11-01,eur,1Y1Y,2.781995908294439,1,-122180.1866051553,2022-12-01
2022-12-01,eur,7Y1Y,2.3144955188363023,-1,-202964.3127808578,2023-01-02
2022-12-01,eur,7Y2Y,2.368392805266712,-1,-199585.54931794017,2023-01-02
2022-12-01,eur,6Y2Y,2.245000005141502,-1,-218549.13185053458,2023-01-02
2022-12-01,eur,1Y3Y,2.229373999339029,1,303176.6025208011,2023-01-02
2022-12-01,eur,1Y2Y,2.3062281057155354,1,315492.1095689387,2023-01-02
2022-12-01,eur,1Y1Y,2.4964877761034745,1,329107.1005891737,2023-01-02
2023-01-02,eur,9Y1Y,2.9712578314701052,-1,138149.6287752222,2023-02-01
2023-01-02,eur,8Y2Y,2.8968961739775123,-1,124148.28627615515,2023-02-01
2023-01-02,eur,7Y3Y,2.8387776173223656,-1,129544.51475262552,2023-02-01
2023-01-02,eur,1Y3Y,2.8109208922579905,1,-96111.42306766407,2023-02-01
2023-01-02,eur,1Y2Y,2.9034422583402915,1,-83179.56780636426,2023-02-01
2023-01-02,eur,1Y1Y,3.1084027408455053,1,-57365.34429536122,2023-02-01
2023-02-01,eur,8Y1Y,2.6163074883872253,-1,-187070.33975756215,2023-03-01
2023-02-01,eur,6Y1Y,2.4600164001961575,-1,-183311.5404069292,2023-03-01
2023-02-01,eur,8Y2Y,2.6584415385072786,-1,-182517.82276357245,2023-03-01
2023-02-01,eur,1Y3Y,2.591089449556835,1,320523.85806885874,2023-03-01
2023-02-01,eur,1Y2Y,2.6993266718199225,1,352182.0455104909,2023-03-01
2023-02-01,eur,1Y1Y,2.941120779222727,1,376714.26904802053,2023-03-01
2023-03-01,eur,8Y1Y,3.0011768699883663,-1,138484.95258577165,2023-04-03
2023-03-01,eur,8Y2Y,3.0315120721967177,-1,156816.59770197264,2023-04-03
2023-03-01,eur,7Y2Y,2.9383018714359306,-1,135871.35366463076,2023-04-03
2023-03-01,eur,2Y1Y,3.0657102118454462,1,-245070.5852821795,2023-04-03
2023-03-01,eur,1Y2Y,3.364030228991354,1,-294067.2396147299,2023-04-03
2023-03-01,eur,1Y1Y,3.6505806054520717,1,-338685.2991540275,2023-04-03
2023-04-03,eur,8Y1Y,2.7337646059615595,-1,-30408.433737470375,2023-05-02
2023-04-03,eur,7Y2Y,2.6744654642573527,-1,-30521.276407739606,2023-05-02
2023-04-03,eur,7Y1Y,2.616304218216986,-1,-30721.821405769402,2023-05-02
2023-04-03,eur,1Y3Y,2.651286704835309,1,-36885.08047230043,2023-05-02
2023-04-03,eur,1Y2Y,2.7447518508880178,1,-38153.42033230307,2023-05-02
2023-04-03,eur,1Y1Y,2.928979331971439,1,-26229.480673034766,2023-05-02
2023-05-02,eur,9Y1Y,2.924229829828564,-1,34280.889433436765,2023-06-01
2023-05-02,eur,8Y2Y,2.8632530199821957,-1,29707.13403498859,2023-06-01
2023-05-02,eur,8Y1Y,2.8046793373653083,-1,25672.25193383904,2023-06-01
2023-05-02,eur,1Y3Y,2.550101562030091,1,7443.8587634266805,2023-06-01
2023-05-02,eur,1Y2Y,2.630319805861394,1,20512.282375853007,2023-06-01
2023-05-02,eur,1Y1Y,2.814518408662897,1,36503.369179692105,2023-06-01
2023-06-01,eur,8Y1Y,2.7624507812770647,-1,66333.33632834071,2023-07-03
2023-06-01,eur,6Y1Y,2.5717208571975694,-1,54716.799116285576,2023-07-03
2023-06-01,eur,8Y2Y,2.8125265244519597,-1,68534.69420661384,2023-07-03
2023-06-01,eur,1Y3Y,2.5372193214589025,1,240234.54570229497,2023-07-03
2023-06-01,eur,1Y2Y,2.633629836353777,1,293299.41747604345,2023-07-03
2023-06-01,eur,1Y1Y,2.8310782721769288,1,344791.249204325,2023-07-03
2023-07-03,eur,7Y1Y,2.6008994456581127,-1,-118751.92922445897,2023-08-01
2023-07-03,eur,9Y1Y,2.73171146823979,-1,-183612.18216825638,2023-08-01
2023-07-03,eur,7Y3Y,2.6535974409035266,-1,-148375.89264241725,2023-08-01
2023-07-03,eur,1Y3Y,2.9800293267887654,1,-57509.64539594361,2023-08-01
2023-07-03,eur,1Y2Y,3.1769240920423516,1,-96675.63371188726,2023-08-01
2023-07-03,eur,1Y1Y,3.467443948598702,1,-129934.069529676,2023-08-01
2023-08-01,eur,9Y1Y,3.1147435314630507,-1,4546.217934853214,2023-09-01
2023-08-01,eur,8Y2Y,3.0200074581102117,-1,-3310.3249819792513,2023-09-01
2023-08-01,eur,7Y3Y,2.9611806726418552,-1,-6868.572587005239,2023-09-01
2023-08-01,eur,1Y3Y,2.836573351338836,1,-17935.79969662007,2023-09-01
2023-08-01,eur,1Y2Y,2.9467994523100227,1,-30290.42830769302,2023-09-01
2023-08-01,eur,1Y1Y,3.1542017363734907,1,-39470.93707723415,2023-09-01
2023-09-01,eur,9Y1Y,3.119033480296963,-1,-214997.70834133547,2023-10-02
2023-09-01,eur,8Y2Y,3.0363672775084645,-1,-227365.83590052128,2023-10-02
2023-09-01,eur,6Y1Y,2.8186371227657117,-1,-220455.47188845326,2023-10-02
2023-09-01,eur,1Y3Y,2.777340005784855,1,135501.8201963496,2023-10-02
2023-09-01,eur,1Y2Y,2.8539360587608495,1,124579.9866232904,2023-10-02
2023-09-01,eur,1Y1Y,3.0256853506416554,1,121636.18896179473,2023-10-02
2023-10-02,eur,6Y1Y,3.2740231015870735,-1,73074.79621372836,2023-11-01
2023-10-02,eur,5Y2Y,3.1874820670500723,-1,70312.10884078986,2023-11-01
2023-10-02,eur,6Y2Y,3.302764000601885,-1,57104.258936431004,2023-11-01
2023-10-02,eur,1Y3Y,3.027929141916951,1,-159706.26374167975,2023-11-01
2023-10-02,eur,1Y2Y,3.0722745351775247,1,-175861.8123478719,2023-11-01
2023-10-02,eur,1Y1Y,3.219158070749677,1,-192097.68190011632,2023-11-01
2023-11-01,eur,6Y1Y,3.1411120212041563,-1,194763.23095268564,2023-12-01
2023-11-01,eur,5Y2Y,3.0593675207256585,-1,234780.1281807891,2023-12-01
2023-11-01,eur,9Y1Y,3.51080983498385,-1,267240.6153850437,2023-12-01
2023-11-01,eur,1Y3Y,2.693463034823086,1,-201545.0339382825,2023-12-01
2023-11-01,eur,1Y2Y,2.694700887759676,1,-196196.15865204707,2023-12-01
2023-11-01,eur,1Y1Y,2.7864298568138097,1,-193781.96436787487,2023-12-01
2023-12-01,eur,6Y1Y,2.7808205031693114,-1,214108.92194441764,2024-01-02
2023-12-01,eur,5Y2Y,2.6059893179061158,-1,169604.09535551292,2024-01-02
2023-12-01,eur,6Y2Y,2.7834729718059297,-1,194023.47492370667,2024-01-02
2023-12-01,eur,1Y3Y,2.2739785125719094,1,-173279.85865613283,2024-01-02
2023-12-01,eur,1Y2Y,2.2751043552569095,1,-176727.53130600427,2024-01-02
2023-12-01,eur,1Y1Y,2.345611966911759,1,-179339.03112393737,2024-01-02
2024-01-02,eur,6Y1Y,2.3675809733449684,-1,16182.37352551466,2024-02-01
2024-01-02,eur,4Y1Y,2.0927789103437373,-1,-22960.630779988776,2024-02-01
2024-01-02,eur,4Y3Y,2.215253108088464,-1,-17671.225441740822,2024-02-01
2024-01-02,eur,1Y3Y,1.9163490505415341,1,51537.40474856827,2024-02-01
2024-01-02,eur,1Y2Y,1.901660171156352,1,54510.59290629601,2024-02-01
2024-01-02,eur,1Y1Y,1.9426562704454051,1,64560.21150787072,2024-02-01
2024-02-01,eur,5Y1Y,2.2940000015119244,-1,-37714.574832584,2024-03-01
2024-02-01,eur,7Y1Y,2.4657692462439122,-1,-37074.478234794704,2024-03-01
2024-02-01,eur,4Y2Y,2.2194533008075727,-1,-58241.87338032627,2024-03-01
2024-02-01,eur,1Y3Y,2.00792910780929,1,179325.3521179432,2024-03-01
2024-02-01,eur,1Y2Y,1.9899409339319174,1,214280.39579695123,2024-03-01
2024-02-01,eur,1Y1Y,2.0288362935326303,1,258075.11526684344,2024-03-01
2024-03-01,eur,7Y1Y,2.549969525592563,-1,16606.21690632169,2024-04-02
2024-03-01,eur,7Y2Y,2.5766005623639963,-1,3555.9888526348614,2024-04-02
2024-03-01,eur,6Y2Y,2.4910982342498595,-1,5811.299489043798,2024-04-02
2024-03-01,eur,1Y3Y,2.346764498714924,1,-18628.15859685085,2024-04-02
2024-03-01,eur,1Y2Y,2.3898726072411236,1,-11757.596902790323,2024-04-02
2024-03-01,eur,1Y1Y,2.4961245634969997,1,-4080.2083155442315,2024-04-02
2024-04-02,eur,9Y1Y,2.7917821921496953,-1,13125.23287756151,2024-05-02
2024-04-02,eur,8Y2Y,2.710690415598949,-1,-5413.601533453605,2024-05-02
2024-04-02,eur,6Y1Y,2.4529310638630384,-1,-43230.11777026586,2024-05-02
2024-04-02,eur,1Y3Y,2.292530980183822,1,143721.62595671424,2024-05-02
2024-04-02,eur,1Y2Y,2.3429288604134317,1,164282.96739803904,2024-05-02
2024-04-02,eur,1Y1Y,2.4493646676788123,1,186354.86124206867,2024-05-02
2024-05-02,eur,6Y1Y,2.5517326190216534,-1,15277.210911184724,2024-06-03
2024-05-02,eur,6Y2Y,2.5788130381152676,-1,10181.312874108617,2024-06-03
2024-05-02,eur,6Y3Y,2.6131706487707818,-1,6160.227316431843,2024-06-03
2024-05-02,eur,1Y3Y,2.558972427563766,1,17796.11726343844,2024-06-03
2024-05-02,eur,1Y2Y,2.6453941262821132,1,17529.200573618287,2024-06-03
2024-05-02,eur,1Y1Y,2.784448813257277,1,29814.984999028125,2024-06-03
2024-06-03,eur,9Y1Y,2.8181848658479858,-1,-50759.6380294939,2024-07-01
2024-06-03,eur,8Y2Y,2.7569003114601123,-1,-62772.77688533989,2024-07-01
2024-06-03,eur,7Y3Y,2.704137957525762,-1,-67872.57918374822,2024-07-01
2024-06-03,eur,1Y3Y,2.575975312642194,1,21792.79901992426,2024-07-01
2024-06-03,eur,1Y2Y,2.6562485196206596,1,4179.442702187952,2024-07-01
2024-06-03,eur,1Y1Y,2.8120797169657226,1,-24100.724466306066,2024-07-01
2024-07-01,eur,8Y1Y,2.8536803232293613,-1,,2024-08-01
2024-07-01,eur,6Y1Y,2.696076527607517,-1,,2024-08-01
2024-07-01,eur,6Y3Y,2.769801206858405,-1,,2024-08-01
2024-07-01,eur,1Y3Y,2.6064110051498335,1,,2024-08-01
2024-07-01,eur,1Y2Y,2.646355282534843,1,,2024-08-01
2024-07-01,eur,1Y1Y,2.7354047720606998,1,,2024-08-01
2019-08-01,usd,8Y1Y,1.867444933412053,-1,383197.79969286785,2019-09-03
2019-08-01,usd,5Y1Y,1.534041998155668,-1,237318.36485754818,2019-09-03
2019-08-01,usd,7Y2Y,1.7493469826861736,-1,300740.5561579238,2019-09-03
2019-08-01,usd,1Y3Y,1.3124068685019825,1,-195534.23156167497,2019-09-03
2019-08-01,usd,1Y2Y,1.3119173128438646,1,-194358.0845681846,2019-09-03
2019-08-01,usd,1Y1Y,1.3317238718399798,1,-183934.38743714424,2019-09-03
2019-09-03,usd,9Y1Y,1.3100207196756275,-1,-96172.69962318764,2019-10-01
2019-09-03,usd,5Y1Y,1.0720821558016724,-1,-89886.9019543519,2019-10-01
2019-09-03,usd,7Y1Y,1.202926997118827,-1,-59439.91694210493,2019-10-01
2019-09-03,usd,1Y2Y,0.9156823978289192,1,118854.60625355836,2019-10-01
2019-09-03,usd,8Y1Y,1.092006679528147,1,188629.86562006522,2019-10-01
2019-09-03,usd,1Y1Y,0.9488338994888494,1,115770.73524488955,2019-10-01
2019-10-01,usd,8Y1Y,1.4828281690408471,-1,-46944.98018396487,2019-11-01
2019-10-01,usd,8Y2Y,1.4933668939557894,-1,-62462.78626594537,2019-11-01
2019-10-01,usd,7Y2Y,1.4022068790946087,-1,-73094.77558834631,2019-11-01
2019-10-01,usd,1Y3Y,1.1507990866784885,1,46765.23234911656,2019-11-01
2019-10-01,usd,1Y2Y,1.1464330299426726,1,42145.32966025953,2019-11-01
2019-10-01,usd,1Y1Y,1.1685888175101555,1,36283.74205818397,2019-11-01
2019-11-01,usd,5Y1Y,1.3631260680228616,-1,-61271.17051697118,2019-12-02
2019-11-01,usd,7Y1Y,1.5289506034673526,-1,-57510.44392449412,2019-12-02
2019-11-01,usd,5Y3Y,1.4380724500424815,-1,-60690.44826114068,2019-12-02
2019-11-01,usd,4Y1Y,1.2519152077643136,1,83003.71544261352,2019-12-02
2019-11-01,usd,1Y2Y,1.2266139485913892,1,37819.83749052353,2019-12-02
2019-11-01,usd,1Y1Y,1.2316635044020945,1,37370.9242707575,2019-12-02
2019-12-02,usd,3Y1Y,1.4025524765107655,-1,-38420.30525864759,2020-01-02
2019-12-02,usd,9Y1Y,1.813995009624132,-1,-40769.55243692949,2020-01-02
2019-12-02,usd,7Y1Y,1.652066681753164,-1,-58750.43378180833,2020-01-02
2019-12-02,usd,2Y1Y,1.298508729302515,1,51406.029037405875,2020-01-02
2019-12-02,usd,1Y2Y,1.299945543834987,1,45883.41375844818,2020-01-02
2019-12-02,usd,1Y1Y,1.3013636717187984,1,40389.678336250065,2020-01-02
2020-01-02,usd,5Y1Y,1.6481140503855958,-1,209895.22239072234,2020-02-03
2020-01-02,usd,5Y2Y,1.6852921065801605,-1,213879.43687827772,2020-02-03
2020-01-02,usd,3Y1Y,1.4865485963659466,-1,206014.4249627516,2020-02-03
2020-01-02,usd,1Y3Y,1.4195955458997285,1,-179968.42603046738,2020-02-03
2020-01-02,usd,1Y2Y,1.3867617016133655,1,-167227.5653501095,2020-02-03
2020-01-02,usd,1Y1Y,1.3692233790306105,1,-149815.89927680505,2020-02-03
2020-02-03,usd,7Y1Y,1.4049334742530075,-1,160276.80746170436,2020-03-02
2020-02-03,usd,4Y1Y,1.1680617271759204,-1,135658.28004987762,2020-03-02
2020-02-03,usd,7Y2Y,1.4372911626411196,-1,167941.31107361088,2020-03-02
2020-02-03,usd,1Y3Y,1.0584957973665623,1,-162946.14216482517,2020-03-02
2020-02-03,usd,1Y2Y,1.0488841271877944,1,-180528.69162934046,2020-03-02
2020-02-03,usd,1Y1Y,1.0628104312138025,1,-203063.47830685155,2020-03-02
2020-03-02,usd,3Y1Y,0.8314886927149346,-1,255143.95487234904,2020-04-01
